content,rating
已经是第二次游玩这个景点了，就是因为人不多，景色不错，才会选择再次来到大奇山，大奇山的水真的挺美，和九寨沟可以媲美，就是这个季节水少了点,好评
这个景点的交通比较方便，下高速几分钟便到，里面的配套设施跟不上，门囗只有一个小店，半山上个休息点，冷饮10元和20元两种，西瓜16元一斤，有点贵。然后顺着山沟往上走，一条路是直通山顶瀑布，这几天没下雨，所以水少。另一条是通下下山的路。就是绕个圆下山，为什么导游不希望你原路返回，是因为走另一条丛林黑鼠通到门口，就是一个滑车下山50元一人。不坐可以，原路返回，大概又白走十几分钟的路。你不要急着付钱，跟老板说不坐就走，那他马上会拉住你50无三个人。就是因为天热，天泠真不想住。其它环境还可以。,好评
完全是个惊喜，名气不算最大，但是景色非常棒。山里清凉，特别适合夏天带孩子玩水，溪水清澈，就是石头有点滑，粑粑麻麻可以多带一套替换衣服。山上那个水潭(忘记名字了，但绝对不是那个金牛潭)真的是碧绿碧绿，再配上潭中的几尾锦鲤，竟隐然有几份九寨的味道。至于林中飞鼠，确实不断推荐，但是没有强迫，真的不乘坐，工作人员也给指了下山的小路（非常隐蔽），态度也很好。推荐！,好评
因为当天早上下雨，所以接近中午才出发，景区总体还是风景秀丽，适合全家休闲，特别是天池和最高的瀑布，还是比较秀丽的，值回票价,好评
千岛湖3日游，最后一天返回上海时在同程上找了个顺路的，评价还不错的景点。大奇山不算是桐庐的热门景点，但是风景真心不错，也没有被过度的开发和商业化，非常的大自然。或许我们是周一去的，人不算太多，一路顺着溪流走到山顶瀑布。沿途风景让人心旷神怡，绿色植被，潺潺溪流，还有鱼群在清澈见底的湖中嬉戏。点评上所说的小九寨，个人觉得还是可以认可的。一次不错的旅程，同程订票取票都很方便，最重要的还是此行的风景没有让我失望,好评
中午到达，人不多了，风景不错，一边爬山，一边欣赏小溪流水。取票方便，提前三小时预定，即到即取。停车方便，收费10元。,好评
首先景区门票价格还是实惠的，景色不错，就是水少了些，山涧没多少水。路线比较清楚山谷一边上一边下。最坑的山顶上卖冷饮和西瓜的太夸张，一根盐水棒冰要10块，西瓜8块5一斤，山又不高至于吗，天太热没办法还是买了点。林中飞鼠还是坐了，人少可以讲价体验一下还可以吧，时间的确不长。,好评
带着孩子去的，有点累！因为，只有抱着爬山，不可以推车上山！不过，累了点还是值得的，尤其在网上看到的那谭清澈的山泉，确实漂亮。自己也随手拍了几张！,好评
桐庐大奇山森林公园，景点一般，里面有个小孩子玩的游乐场所，竹筒饭要30元一份，乘坐林中飞鼠小车要50元没人，还没有走路下山快。,好评
很漂亮的一个地方，就是去时是旱季，水少，不过天气很好，景色也不错。很值得一玩。,好评
非常满意这次的旅行，景点非常漂亮，水很清澈，天池的水真的像九寨沟一样，孩子玩水也玩得不亦乐乎，只嚷着下次还要来，我想等夏天山都绿了时，这里肯定更漂亮。,好评
去的路感觉向上山，还以为导航错了。这里的风景一般，但是有一个很大的儿童体验区，小朋友们玩一天没问题。鱼塘里的鱼儿都太肥了，根本不要吃鱼食一路向上，景致一般，天池还不错，下山可以做车，竟然可以还价在下高速的地方，有个开发的绿地，景色很好，很多人玩呢,好评
烟朦胧，雾朦胧，层层萦绕，犹仙境。一路向前，两边茂林修竹，空气分外清新，宜人的天然氧吧，沿途看山峦叠翠，赏溪流瀑布。——慢慢走，慢慢享受。,好评
网上购票后到现场的验票口出示二维码扫描入园，非常方便。公园现被私人承包了，所以老年人也要购买半票。此季节园内缺水，没能看到网上照的瀑布。园内有好几处的吊桥，还有勇感者道路，亲子活动应蛮好的。我陪着80岁二老慢慢逛，花了4小时。,好评
总体满赞的，明明选了个淡季冬天来，而且刚下好雨又是阴天，里面却也不怎么冷（山林是有冬暖夏凉的效果嘛）进门就有秋千木桩什么的，好久没玩过秋千的人玩的好开心，因为淡季也没人抢，整个景区空气新鲜，竹林小溪山瀑布森林还有九寨沟似的青水潭很多种感觉都会有看到点，山顶还云雾茫茫（山不高，就是水气）感觉满好的，还有n座吊桥那种，唯一不爽就是下山一条路到半当中必须坐滑道车下（没的选择）我就觉得总该有选择吧，总有人不喜欢，别的都还不错,好评
前一天在同程订的票第二天在游客中心开了收据单就可以进景区，游客中心旁边是停车场非常方便自驾游的人，10元每辆的停车费也能接受，进入景区就看到竹林，立刻感到了凉风习习，往里走有小溪、瀑布、天池，下山有个冲天飞鼠50元每人不建议坐，靠右边有条山路可以走下来只要十多分钟，整个行程也就三小时不会很累。,好评
风景不错，全程大概两个半小时，可是真的跟评论里说得一样，下山路线就直接指到林中飞鼠，如果你说不坐的话，就让你自己原路返回，态度很差，略坑，后来我们4个人还价到一个人价格，50块，大家一定记得要讲价！！！,好评
很值得去的地方，我们也是临时决定去的，去了之后发现真的来对了，空气，环境，风景都美的无法形容，是个清肺的好去处，就是山里面爬到一半有个卖西瓜跟竹筒饭的地方比较坑，西瓜说是八块一斤，那个秤根本就不准，我才买了西瓜四分之一就要50，一个西瓜差不多就要两百多，还有下山的索道，才一点点路就要50，走下去十几分钟而已，设施也比较旧，看着都觉得不安全，其他的真的超级满意，有机会还会去，爬上去心情舒畅极了！,好评
景点不大，2-3个小时就能走完！风景不错，水质清晰，而且儿童游玩场所众多。山上价格偏贵！,好评
大年初一，人不多，空氣非常好，太陽公公賞臉，是出遊的好天氣，年前下的雪還沒融化，水清見，好美，一陣的冷風一陣熱諷，真是舒服，遠離塵囂，享受芬多精,好评
当天一早决定去的大奇山，马上就在这订了票，一切准备妥当就前往景点，网上取票很方便，报了订票姓名，给了手写票据就能直接进入，因为带了3岁的孩子所以没有全程游玩，走了3分之2左右原路返回。当天天气非常好，景色绚丽，等孩子再大点再去过，一定走完全程，很值得去的地方，爬山也不累，走走停停，山清水秀，非常惬意。,好评
天池很美，大奇飞瀑风景不错全程下来不累，竹筒饭贵了点30元一个，我儿子都没吃饱。丛林飞鼠50元一个人，后来要了20一人。,好评
年初四来游玩，人还挺多的，最让人惊叹的是这里的溪水非常的清澈，清澈见底，水里的鱼看得很清楚。网上订票换购，只是一张收据样式，给了检票处就能进门了。,好评
大奇山的景色真的很不错啊。我们一行11人，进去景区之后分为两路，老人小孩呆在山下的儿童乐园，年轻的就去爬山，一路景色秀丽，有几处比较陡，确实不适合带小孩爬山，因为不能走回头路，但爬山途中也遇到过一些小孩，佩服他们小小年纪能爬完。爬到最高处差不多需要一个半小时，中途在山上休息了几分钟，买了冰棍很贵，10块一支。下山坐了林中飞鼠，有点刺激的，但速度太快了，差不多两三分钟就到山下了。林中飞鼠一个人50，但我们5个人就买了4张票就能坐了。就出口不远还有个喊泉可以去体验下。,好评
上山时开始有点飘毛毛雨，但在树下慢慢行走别有一番风味。就是爬山时要注意，山路有点滑。森林公园景色真心不错，名符其实的“天然氧吧”。去时不是丰水期，瀑布较小，但水质清澈见底，一群肥硕的锦鲤游弋期间，就像一幅巨大的动态屏保。到了山上，由于湿气重，整个人置身云雾里，有种来到人间仙境的感觉！太棒了！,好评
很棒的景点，有崎岖的山路，瀑布，小溪，湖水清澈见底。小朋友全程几乎自己走，爬到最高点。走铁索桥的时候拉着麻麻的手很勇敢，反倒是我不太淡定。。花了一天在里面玩玩，拍了很多照片十一人虽然多些，却也热闹，很值得去！,好评
大奇山非常适合孩子和老人出游，山路平坦，阶梯很少，连我3岁多的孩子基本自己坚持走完了全程。一路沿着溪流拾级而上，不时出现各种吊桥和瀑布，听着淙淙水声，边走边欣赏，也不觉得累。下山的时候坐了丛林飞鼠，四个人100块，非常刺激，孩子可喜欢了。我买的是plus会员价，确实值得，会推荐身边的亲友去游玩的。,好评
景色的确很美，湖水碧幽，有点小九寨的意思！值得一去,好评
人炒鸡多啊，进门小孩子就玩起来了，挺有意义的，最主要是大奇山的水是我见过的最清澈的水，有人说和九寨沟一样，根本不一样，那是碳酸钙水，这是饮用水啊！那鱼游的，摆个尾水底就银光闪闪，可惜人太多，只能不停的走啊走，最好能趁周末来，坐在水边。人生一大快事。那个滑滑车就不用坐了，真不用,好评
网上购买一定要提早2小时，精确到妙的，中午12:00前都可以买，这个景区路还算平坦，也有一点没有台阶的坡，基本上算好走的，还有一个地方有木秋千、滑滑梯可以给孩子玩一下，林中飞鼠终点站就是就娱乐设施这里，飞鼠项目可以还价基本上150元3大4小，参考一下，停车费是一进景区就收10元,好评
有山有水爬山的体验非常不错是我还想爬第二次的山～一路爬一路景色下山也可以乘坐林中飞鼠50元/人体验很不错还有青青乐园小朋友大人都可以玩出口有时间还可以体验下cs,好评
国庆游大奇山人流尚可承受没有到妨碍观景的地步停车也还可以堵塞不算严重已经非常安慰平时去想必还要幽静的多。景区很美山不太高水非常美鱼翔浅底溪瀑潺潺水色清碧竹影摇摇。游览强度不高收获不少。非常适合一日偷闲山林吸氧。还有山下的拓展活动区可供孩子发泄精力探索乐趣。,好评
网上订票便宜六元，只是取票不方便要到停车场里的营销部，太麻烦了！售票员态度不好！这好像是桐庐普遍现象！不过公园还是蛮不错的，有点小探险的感觉！孩子玩得特别开心！水不多是个遗憾！,好评
1.售票处无法直接换票，还得去一个看上去像临时搭建的营销部，取一个纸质手写收据一样的凭证入园2.公园很大，但是特殊景点之间间隔不远，不过全部走下来也得将近两小时，目前应该属于枯水期，瀑布，小溪都水很少3.门票其实相对来说略贵，但是锻炼身体是无价的，满眼绿色真好,好评
外面36度的高温天气，本不想过去了，不想错过，还是去吧。到了山下，一下子感觉凉爽了好多。进口的一片竹林，茂林修竹，一下子把烈日给挡回去了！一路拾阶而上，一路流水潺潺，一路清泉石上流，一路欢歌笑语，一路走走歇歇，一路玩水嬉戏。感觉很好特别是到了山顶，一潭清泉，迫不及待喝了一大瓶，甘洌解渴，令人精神一振。问了服务人员，每年5-6月份最适合，水花好！,好评
1.售票处无法直接换票，还得去一个看上去像临时搭建的营销部，取一个纸质手写收据一样的凭证入园2.公园很大，但是特殊景点之间间隔不远，不过全部走下来也得将近两小时，目前应该属于枯水期，瀑布，小溪都水很少3.门票其实相对来说略贵，但是锻炼身体是无价的，满眼绿色真好,好评
网上购票换票很方便，景区很大，水非常清，真的是有小九寨沟的感觉，大家拍照，玩的很开心。做飞天鼠下山，还是很不错的，就是路程很短，这个票价还是有点坑得，不过方便是方便了，整体还是很不错。适合团队一起出游,好评
酒店很漂亮，风景很美，去了不会留遗憾，上下山差不多三小时~说说缺点吧，石屋头的西瓜不错，就是价格太贵，十一块一斤，一个西瓜要三百多块，且只多收不少收~森林飞鼠太坑，五分钟的下山路，飞一下要五十，并且下山路就在森林飞鼠售票处旁边，没有明显标志，相对难找，下次去的朋友多注意了~,好评
风景很美噢而且水特别清澈都能见底下雨的话要当心阶梯有点滑～我嫂子都不小摔了一跤,好评
停车场收费10元每辆，在游客服务中心凭短信开张凭证就可以直接进入，水很清很凉，爬山不怎么累，在里面很凉快虽然外面大太阳，石屋头休息西瓜8.5一斤，半个西瓜差不多90元，林中飞鼠50元一人，有点贵，我们113儿童还收了我们半价,好评
购票十分方便。出示二维码即可。正好碰到大雪。全程需要三至四个小时，景色还是相当可以的。,好评
公园真心不错，环境好，湖水蓝，风景太漂亮了！下次还会去的,好评
直接刷手机二维码，公园里不错，树荫足，天热也不怕，门口停车费十块，里面有小孩玩的，还要喊泉，山水比较清澈，山也不高，老人小孩都搞得定，下山不想走的还有林中飞鼠，50元一个人！总体不错，走走停停两个小时足够了！,好评
大奇山最大的特点就是水特别干净，清澈见底，让人流连忘返。玩了三天，对这里映像最深刻。沿路上山都可以玩水，带着老人孩子爬山，慢慢走，大概三个小时吧，也都还好，不算辛苦。山上有小朋友玩的秋千，跷跷板，滑梯什么的。那个林中飞鼠没有玩，因为走几分钟就到了……,好评
环境比较好，空气很清新，爬到顶上也不感觉到累，可以去玩。,好评
雨中游了大奇山，山里的水好清，只是路牌指示太少，不明确，地图售票处也不发，整个浙江行感觉取票都不如江苏方便，都要跑几个地方，而且都不给门票，先让出另一处开个工作联系单，然后在去售票处付钱，再拿着这个单子入园，麻烦,好评
风景很好，值得一游，就是沿着峡谷上山，有山有水，最顶上的瀑布不错，慢悠悠的上下来回大概3小时，那个林中飞鼠坑人，还一个劲的误导游客说不坐飞鼠走下去还要40多分钟，很多不明真相的群众都上当了，我走下去不到10分钟,好评
大奇山景区非常好，山的造型与景区的设计都是非常精巧，有的山没有它高，爬起来却非常累，大奇山独特的地势显得不那么累，走走停停玩玩水，清澈的山泉依山潺潺而流，漫山遍野的古树和竹林，宛如天然氧吧。去了还想去呢！！！赞,好评
江南九寨沟非它莫属。59元门票价值就在水上了，其他方面都很普通,好评
由于台风过后去的，山里的水特别急，水也很清澈，发在朋友圈里朋友都以为是九寨沟呢，就是很坑的是景区管理员不让你原路返回，下山的路没有，只有索道要50元，感觉这个消费很强制性，因为本来走到索道那里距离山下就不远了，这一点不是很满意。,好评
游览线路很像诸暨五泄，池子里很多鱼。最上面是最大的瀑布，现在人的体力都不行，能走到最上面的人很少，但是最好的一池水就在那，玩水很好，还有很多蝴蝶。慢慢逛可以玩半天。,好评
春节期间人就是少，景色也优美，拍照都不用等，下山路上看见梅花开了。,好评
一路风景如画，走走停停感觉不错。山路还算平缓，小孩也可以游玩。溪水非常的清澈,好评
在桐庐住一晚，桐庐县城不错，景区只要3公里就到了，10元停车费，大奇山风景如画，一开始是峡谷，一路瀑布，水很大，不比五泄风景区差，水很绿，有点九塞沟味道，最上面有个大瀑布，壮观，赞，差不多3小时玩好，我们一家三只坐林中飞鼠下来，又省力，又开心，不虛此行,好评
爬山，山路感觉不是很热，山泉水很凉快，小小的溪流让人精神十足，山也不高，就是山间休息的地方西瓜贼贵，山泉冰镇八块五一斤，半个西瓜六十五，味道倒是还好。山顶的天池就不要看了，水不好看，也没特色，就一水库。下山坐丛林飞鼠，可以和老板讲价钱，很舒服，自己控制速度，不危险，下山速度很快。出口的指示牌不够清楚，害我们多走路。建议不带小孩去比较好。,好评
去大奇山的路比较小，大奇山风景不错，停车费10元！不要做丛林飞鼠50还坑爹，旁边有路下山，我们家小朋友下去6分钟！大奇山还是蛮高的，水特别清！山上西瓜158一个，但是很甜！,好评
风景还不错，水很清澈，可惜天气有点凉，小孩子不能下水，下山的飞车有点坑爹，步行也就10分钟，要收50，还好看了之前别人的评论没坐,好评
千岛湖回来顺路游玩。同程订票直接扫码入，很方便。夏天游山玩水的好去处，有几段路比较窄，没有围栏，但也不险，平添几分登山乐趣。潺潺流水，鸟鸣山涧，乐趣无穷，上面的水清澈绿见底，还有鱼儿在闲游，登山休闲的好去处！,好评
取票挺方便的，就是没有票的，一路走走停停看看风景挺好的，每次发现看同程的点评很有帮助，那个丛林飞鼠确实不值50，就1～2分钟，而且没到山脚就结束了，但大奇山的票价是值得的,好评
工作日去的，人少很舒服，山里清泉很清澈。因为带着一岁半的孩子，之前很犹豫要不要去，怕危险。最后爬到石头屋不到点的地方就原路返回了，因为小朋友睡着了。逛下来觉得带这么小的孩子还是有点危险的，虽然前半段陡峭的地方也不多。总的说来，还是个不错的景点，避开高峰时去最好,好评
山青水秀，环境优雅，一路可游山玩水，后山有个休息点，西瓜有点贵，8.5斤，随便切一块60元，付钱啃之，后发现别人称瓜是老板手指轻压称盘，大家应知何以了吧？还是买点水吧，至少是固定瓜！还有回程路上下去有个滑道，50/人，下去不到2分钟，没有金华地下长河的滑道好,好评
山石风景秀丽，值得到此一游，冬日的阴雨天也别有一番风味,好评
山陡路难走！！风景不错！！可以考虑去逛逛！,好评
对于一般人来说爬大奇山不算很累，上山路都是一段段的小斜坡和阶梯。一路上山溪流不断，水质也比较清澈。对于现在动不动就一百好几的其他景点门票来说不算贵。就是洗手间脏了点。,好评
值得一遊，缺點就是小了點，約90分鐘即可走完。,好评
对于一般人来说爬大奇山不算很累，上山路都是一段段的小斜坡和阶梯。一路上山溪流不断，水质也比较清澈。对于现在动不动就一百好几的其他景点门票来说不算贵。就是洗手间脏了点。,好评
值得一遊，缺點就是小了點，約90分鐘即可走完。,好评
大奇山国家森林公园本来以为就是像平时的公园，平地会比较多。结果就是爬山，还好山不是很高。主要是带着小孩有点不方便。不过山里风景确实不错。山青水秀，风景很美的。水真的很清。推荐朋友们来玩。,好评
不错，是这次去桐庐游玩的景点中最好的一个。停车费10元，可以停一天。人不是很多，拍照完全可以没有游人背景。水很清，很安静，也不会累~下次有机会会再来,好评
印象最深的是大奇山的水，清澈见底略带蓝色，有点九寨沟的味道。当天的水较大，一路小溪潺潺，爬至大瀑布处并不累。景色还是不错的，50元的那个就没必要了吧，下山小路在售票旁边。,好评
这里原来是一个林场，这条山沟还是值得一看的，很美！虽然是在爬山，可是你顺着走一点也不觉得累，到山顶有个天池，不算很大，然后顺着知青渠走，比较平坦，下山的路台阶不太好走，要小心了，还好不算太长。山下有个森兰饭店的酒酿发的馒头很好吃，赶上饭点的可以尝一下。,好评
十一出游，中午到的，很好停车。刚进大门有点失望，但走到深处就很惊艳了，泉水很凉很清澈，碧蓝的，很少见，后面瀑布也都不错，很值得一看，对得起这门票价格啊。建议有时间的还是平时来，不然照片很难拍，在人群中找自己，人少的画拍出来会很有感觉,好评
虽然爬山爬的很累，沿途的风景还是不错的，下雨天山里有点雾气，慢慢爬吸吸新鲜空气，夏天还可以下溪水玩一下特别凉快，去那边交通食宿也方便，是一次愉快的短途旅行,好评
非常方便，非常好玩的地方，有小孩的话值得一去的地方,好评
网上订票便宜六元，只是取票不方便要到停车场里的营销部，太麻烦了！售票员态度不好！这好像是桐庐普遍现象！不过公园还是蛮不错的，有点小探险的感觉！水不多是个遗憾！,好评
玩的很开心，带两个孩子一起去的，儿童游乐场很好，大人玩的也很开心，虽然我们掉进水里了！早上九点多就去了，一直到下午两点多才下山，林中飞鼠很好玩，就是距离太短，如果能多玩一会就好了,好评
水质真是好的没谁了啊…风景赞…也不是很远，下了高速转弯就马上到了。网络取票也方便…,好评
印象最深的就是山上两潭清水，水质真是好，别的也就那样了。林中飞鼠50／人，如果伱走边上小道下山的话有人会追过来说3人50.......就那小破车倒贴我100都不座，出来玩安全第一！,好评
感觉不错，去的时候还下着雨，雨中也有一番别样风味，公公婆婆都觉得风景不错。还有好多这个虫……,好评
风景很秀丽，就是有些地方小孩子走起来有点危险，嗯，水非常的清真的是清澈见底的那种，就是天然氧吧的感觉，空气非常的清新，很适合家庭游玩。。另外就是这个西瓜真的挺贵的。,好评
性价比很高的一个景点，山下有一些小朋友的游乐项目，上山一路上都可以玩水，水很清，有几座吊桥，下山可以坐一段山中飞鼠，可以讲价哦,好评
景色不错就是前段时间一直没下雨所以瀑布看不到，来到这几天还挺划算，一个门票钱可以去玩两个景点。,好评
休闲游到桐庐，本来想去白云源，宾馆前台说远，临时改变，去了大奇山，同程网订票取票非常方便，只是订票时间要有提前量。大奇山路不是很险，环境非常好，是洗肺的好去处！还有很多小孩子玩的地方，下山有滑道。,好评
天气不错风景也不错，值得一游，但有一点不尽如意，那就是公共卫生间太赃了，跟这美丽的风景不搭配。,好评
由于票订的晚了，去的时候不能用，就原价买了票。总体感觉山清水秀，空气清新，风景秀丽，阳光照在石壁上还有彩虹出现，好美，铁索桥比较刺激，美中不足的是溪水好多都干枯了，感觉夏季雨后来的话风景更美。,好评
夏天山山水水的地方最适合避暑。我们去的时候山里面刚下过雨，所以很凉快。提醒大家带小孩的有些山路还是有点难走的，有几段路比较窄只能一个人贴着岩壁通过，一些小桥两边没有围栏，缺乏保护措施。但是山里的这份舒爽已经值得了！,好评
网络购票需要换票，并且换票与买票不在同一个地方这点不太方便，景点还不错，水很清，山路平缓，上山下山差不多2个多小时！,好评
取票很方便，大奇山不是很高，沿着小溪而上，时而潺潺流水，时而碧波清潭，山泉清凉透心，游客们都下水玩了起来。我们一家老小走走停停也不怎么累。下山坐了飞天鼠，几分钟就到了。,好评
一家人出行好欢乐，同程取票非常方便，大奇山森林公园水清景美空气清新，老的小的玩得都很高兴，今年夏天最好吃的西瓜当属山上的溪水西瓜，就是价格实在是辣手了一点。下山尝试了一次林中飞鼠。,好评
非常值得一去，价格合适，环境优美，景色宜人，也不是太累，国庆节去的时候人多了点，路比较狭窄。,好评
真的像是照片里那样的，门票不贵，整座山的景点不单一，爬山一点都不累，以后还会再去的。,好评
同程上订票取票非常方便快捷，不过要提前2小时预订，否则无效。景区空气清新，富氧理子相当高，隐隐约约不时闻到一股股清香。,好评
山不算高，也就200米，风景不错，就是太热。山中石屋头小卖部矿泉水10块钱一瓶，西瓜11.5块一斤，老棒冰10块钱一个。,好评
很方便，进门时直接刷二维码。不是旅游团的景点，人不是很多，不嘈杂，走在山间心静人闲，很放松。全程风景优美，温度不高，一路都能听见潺潺的流水声，山风阵阵很凉爽……,好评
性价比不错，值得一去。景点的路太窄人一多就要排长队，不建议人多的时候去游玩，,好评
大奇山景色非常美，个人认为比五泄更为有趣。水体十分清澈，有点小九寨的感觉。开发适度，有野趣，游人不多，空气清新，是个洗肺的好去处。,好评
昨天刚刚下过大雨，第二天去大奇山森林公园，空气格外清新，而且山里的瀑布水流很大哦，又不是双休日，团队相对比较少，我们慢慢玩了4个小时，出来肚子都要饿扁啦。,好评
很好，方便，手指摁几下节约6元一个人，何乐而不为呢。大奇山的水真是让人惊艳，正好去的前一天下了大雨，我们看到的瀑布很壮观，一池池的碧水很清澈，非常值得一去。,好评
真的是不虚此行，虽然有点小雨，但游览的人还是非常多，景色很漂亮，绝对是江南小九寨沟，而且全程2个小时也不是非常累，瀑布的景观很壮美。,好评
再网上买票需要提前两个小时买。也可以提前一天买票。这样第二天就可以直接去拿票就行了。是可以值得去的地方。爬两个小时山路很锻炼体力的地方。,好评
5月2日去的，刚好在下大雨，雨中的大奇山更加的漂亮，一个天然的森林氧吧，吊桥和铁索桥都很好玩，还有一个浸满了西瓜的水池，令人记忆深刻,好评
非常非常漂亮，水很清鱼也很多，下山坐了飞鼠，非常刺激，老公，我和宝宝都非常喜欢，阴雨天，而且有些冷，可惜不能玩水，不过还是非常有意境，空气新鲜,好评
一路拍照上去大概能玩三个小时左右山上水很绿鱼在水里超漂亮的树荫很大也不会觉得特别晒啦....,好评
出发前预定，到景区直接扫码进入，非常方便。景区很漂亮，值得一游。,好评
这个，去的时候下雨，水很足。山陡，有的地方不好爬，快山顶时有卖西瓜，很好吃，再上去有个最大的瀑布。下来是丛林飞鼠滑下来的，不建议太小的孩子乘坐。,好评
大奇山的景色很赞，小溪小河的弯弯曲曲的很有灵性，空气很新鲜，小雨中登山别有一番风味,好评
国庆选择漫游，很舒适的景点，朋友们都赞叹水清秀美，价格也实惠。值得一到的地方。,好评
很久没有爬这种大山了想到了以前爬四川峨眉山的感觉没想到在离家不远的地方也能体验到对于一直在平原生活的我已经很值了,好评
因为一直没有下雨，所以一路上山，很多地方都是干的，并没有水。山顶的瀑布就是一绺水。但是风景还可以。商业化比较严重,好评
奇山秀水风景不错一路上山路标缺少走得比较迷茫下山时的丛林飞鼠体验蛮好,好评
景色还是不错，也不累，途中还有小溪能嬉水，下山的松鼠索道记得一定要表现出无所谓做不做的样子，从50一个人还价到100五个人,好评
环境很好，小孩一路玩得很开心，如果不坐林中飞鼠的话完全可以从林中飞鼠上去，先看最上面的瀑布，然后一路往下走，这样不累，林中飞鼠那的工作员工忽悠我们说上面不是游玩的，看我们犹豫要往上走，还说了好几遍，一个劲让我们往下面走，其实就是为了让我们从下往上走，然后下来时坐那个，其实从林中飞鼠坐车那到下面，走路五分钟，商业化太浓，让点让人很不开心,好评
赶着十一出来玩全程走完3小时左右风景很好就是半山那个卖西瓜的略坑8.5一斤每个西瓜都超级大吃半个就要一百块,好评
空气新鲜，水清鱼多，阴雨天，烟雨蒙蒙的，似有仙气，景色真的非常美，人也不算多，非常的原始化，真的很美,好评
网上购票很方便，大奇山景色也很美，瀑布很壮观，值得一游！,好评
大奇山好美丽，山好水好空气好，太赞了，很喜欢，虽然只有3a不过真的值得推荐,好评
听了朋友介绍自驾来到慕名好久了的大奇山森林公园，的确不错，山不在高有水则灵，沿着潺潺流水的峡谷顺阶而上，一路风景饱眼！,好评
公园很大，很漂亮，水很清，景特别漂亮。但是现在去有蚊子，最好带点驱蚊的东西。,好评
值得一游，特别是最后的大奇飞瀑，炎炎夏日整个一个天然空调，体验极好,好评
不虚此行，上午小雨，下午游玩比较舒适，有一段水超清，鲤鱼偶就想悬浮水中，好美。这个玩起来不累。,好评
景点不错很漂亮，一路上山不停的有瀑布，空气清新距离高速很近适合自驾游。,好评
名气可能不一定很响，但风景绝对一流，尤其是水清彻见底，还有投放的锦鲤，相应成起趣。,好评
大奇山森林公园风光秀丽，景色迷人，让人留连忘返，有时间还会再去。在此还要谢谢同程的客服，,好评
完全是意外的惊喜，没想到名气不大，风景很好，值得一游,好评
59元的门票还是值得的，就是太累。高速上临时决定去的，所以没有注意提前2小时的规定。到了门口说要两小时后才能进，恰好是中午趁那段时间吃了顿饭。就景区而言菜价亲民，值得赞。回到景区还是没到两小时。不过景区美女非常友好还是让我们进去了。大概玩了两小时，蛮累的，不过孩子很开心。特别是林中飞鼠，刺激！就是有点小贵拐几个弯就要50。,好评
本次爬行，有点失望！因为以前来过的，印象中的好景色都没有了,好评
早上从酒店出发去景点还是蛮早的，八点的到的，上山人不是很的。大奇山给我印象最深刻的是水蛮干净的。,好评
比较不错的地方，不虚此行，比起瑶琳仙境更值得一玩。真的是山清水秀。,好评
冒雨爬了大奇山，山上风景很好水也大，值得一去。,好评
山不高，很好爬，一路小溪流水，玩起来很开心！青青世界和丛林飞鼠小孩子玩的最开心！,好评
网上订票没有门票，只有一张收据，进门要收走的，还好有孩子的半价票，可以留作纪念。大奇山山青水秀，山势不算高，适合老人小孩休闲游,好评
景色真的不错，一路小溪，想看看瀑布就是水太少了。山里的空气还不错，一家出来旅游还觉得还可以。,好评
景区比较好找，唯一的遗憾就是去的时候水都干掉了，当天游玩景区的人好多好多。,好评
很好玩，很喜欢，虽然下雨天去，还是玩的很开心，摇摇的桥，铁索桥，水很清澈，冰凉凉很舒服，非常喜欢这里,好评
工作人员服务热情，取票方便！景区空气好，下次还选择同程！,好评
大雨的中秋着实不是游玩的好时机，但是唯一的好处就是---人真的很少！上午漂流完，就直冲大奇山，其实对大奇山的了解也是在大奇山泉的认知上。这次来桐庐怎能不看看其真面目呢？！虽然有中雨，但丝毫不影响小朋友登山的热情，一路上走走停停，也欣赏了不少风景。人少真的很棒！只是山路有点儿滑，虫子有点儿多。特别膜拜穿着高跟鞋爬山的游人，此乃神人也。。。。,好评
"山清水秀!游客少!喜欢!关键没有塑料类**干净,水质好!定票方便!不过没有儿童票景区也没有",好评
绝对好评。真是山清水秀的好地方，看看，溪里的鱼儿养多肥啊！,好评
切记提前1小时订票，分秒不能提前。景点景色不错，不会很累。,好评
因为工作日来到大奇山，基本包场。景色好，空气好，休闭好地方。,好评
大奇山的风景不错，水很清，瀑布很美，路很平全程赤脚下来也不累,好评
，，同程订的票，不错!地方很美，下次带女儿去玩玩!不错，真不错!!,好评
水很清。五一去人很多。带孩子去玩还是不错的。,好评
环境不错有山有水走上山也不累下山滑道很嗨就是稍贵。难得一次雨中行，也很独特,好评
大奇山森林公园景区不大，沿着山路走走看看，来回用时两小时。景区现处枯水期，溪沟没水。,好评
总体来说带孩子去玩玩还是不错的，爬山不会很累，坐林中飞还可以还价。,好评
大奇山还不错不过我们带了个20个月大的娃来抱着爬山很累还好有些地方孩子可以自己走走这个景点人稍微分散一点比瑶琳仙境好玩水挺干净的老爸老公下水玩了会儿下山千万别坐飞鼠我们抱着孩子就5分钟的路就到了飞鼠的底部了坐飞鼠还要排队又不安全幸亏没坐哈哈,好评
主要是看水，景区水很清，顺水而上，爬爬山听听水声,好评
大奇山森林公园景区不大，沿着山路走走看看，来回用时两小时。景区现处枯水期，溪沟没水。,好评
还不错走完全程要2个小时以上要准备些吃的，风景不错，可以玩水,好评
