content,rating
我们当天7:00左右，网上订的票9:00左右到的严子陵钓台景点，前去取票，工作人员在看手机，很不耐烦，问我什么时候定的，我说早上，她一看我的手机，7:00多，便说早类，我说帮我查一下好吗？可是她就不理我们了，体会到服务很差。,差评
取票方便，但个人感觉景点服务一般，票价高！富春江水质差，蓝藻严重！到了忽悠景点＂财神殿＂突然冒出热情导游，整体有待改善！,差评
景区售票处服务人员态度不咋的，一定要网上订票后间隔四个小时才能给票进景区，差劲。,差评
景是真的不行，很失望，不值不会二次来，经历过浙江的几个城市经典，基本都是本着做一次买卖的感觉，管理混乱，基础设施几乎为0，景区的厕所都是自动的，又脏又臭，一个渡轮花一百多半小时真是天价，不建议大家来,差评
在此发表您游玩景区的感受，您的点评将为其他人提供借鉴意义，字数需在15-500之间哦。,差评
其实在岸边的山道中看到的水色更动人，景区可以乘好多次船挺算划,差评
都是为开发景区，人工建造，不给力。,差评
"景点内的茶室有载客现象,景点的服务有待提高。",差评
这么贵的门票，没有一点风景，实在是坑人,差评
网上定票的取票要到营销部，麻烦！游客少，所以安排的船少，白白等了一个多小时，到里面根本没有什么看头，走走没几分钟就到头了，却还要等船来接，很多时间就是浪费在等船。,差评
富春江小坑侠，景色配不上票价,差评
112这个票价贵，坐个船看碑廓加爬个山。,差评
景色还好，就是人少时乘大船要等较长时间,差评
真的是太差劲了！什么值得一看的景点都没有！,差评
龙门湾可以不去，去了也一定自己逛逛就好。新建的塔里有拜佛诱导捐功德。,差评
不建议！不推荐！特别是里面有个叫‘龙门’的站点是坑，千万别上当！,差评
骗人的地方，等船的时间比游玩时间还长,差评
来过一次不会再来的景点，无语,差评
环境不佳，山上蛇出没，船班不密集出入等待时间长,差评
**门票小地方就是不要脸,差评
风景差，价格高，人很少等船的时间长,差评
没有太大的意思，称之为小山峡，实在有些绑“大款”的嫌疑。,差评
感觉游程设计是为了多收钱，算小帐的心理。不想去了。,差评
就是坐船江上兜一圈，比较无聊，性价比不高,差评
首先，对于景区不得不给差评，首先网上预定的不给门票只有一张收据供入园交检票员，景区内坐个船就兜2个岛，到岸上什么景点都没有，100多的门票太不值了，坑爹的景点。想要看富春山水风光的驴友，随便在桐庐江边都能看到一样的风景，没必要花冤枉钱。其次给同程给个好评，下定后订单快速反馈已完成预定并及时告知客户。,差评
首先说订票，操作平台明明显示红包可抵5元，我有红包结果还是扣了原价112元。再说景点，管理实在是太乱了，景点好坏就不说了，渡船安排太差了。第二站江南龙门湾回程时11点多，竟然说没人开船了，把我们撂那。和管理人员说了半天才说12点10分来船，然后他自己就去吃饭了，我们这么多游客眼巴巴等到12点10分才看见有船开来。以后再也不来了,差评
太差了，建议以后散客再也不要来了，都是团队不说，管理混乱，一定要满员了才开船，60岁以上老人的优惠券比网购成人券还贵，而且还不提供门票，就给开了一张收据，而且在验票窗口还收掉了，说因为是私人承包的，只管收钱，不提供服务的地方注定越来越差，强烈建议大家都不要来，严重差评！,差评
"相信同程才预订票的，结果预订的票用了红包还付了107,现场买只要100。景点工作人员倒是让我们先退了网上的再现场买，结果同程客服说要扣20%的服务费才能退，简直是诈骗，以前就有说返现金的没返，现在更不要脸了。",差评
车子停到景区就要收取停车费，我当时在景点用同程下单买票，票务人员就很不高兴地告诉我如果用同程要让我等，要他们收到传真才给换票。进入码头，就开始兜售雨衣等物品，商业气息太浓！我们参与了竹筏漂流，感觉比较缓慢没有任何刺激性！不值这个票价！,差评
取票点不清晰，害的我们跑了二个地方，才取到门票。柳溪江现在只有皮筏，没有竹筏，网上订门票的时候，没有任何告知，害的我们漂流不成。“河桥古镇”这个景点，绝对坑人的！！！！跑进去一看，就是一个当地的居民区，也没有什么可看的，当地居民坐在家门口，观看我们游客。愤怒中。。。。。。指示牌不清楚，有些路还在建设中，坑坑洼洼。“柳溪江”和“河桥古镇”这二个景点绝对的坑人，强烈谴责！！！！！！,差评
"说台风要来,把水放了不少,水流不是很急,要刺激的就别来了.我买的是连票,重点说一下浙西三峡,从景色上讲应该不错,因为我就游了一峡多一点就原路返回了,景区的人解释就这么多距离,下面不能去说什么是另外一个景区什么的,还要出钱.宣传的时候可是全部三个,不知道是不是我被骗了,大家如果想去的话问清楚,如果三个峡全去绝对值,如果只是一段还是不要去了,时间太短了,不值.",差评
景点一般，没有想象中的好，服务不好。漂流中搁浅两次，工作人员叫自己下水去推，10月水温已很冷了，没法路过的竹筏的工也不施救，只有自己下水。总结原因，就是秋天枯水期，工作人员不应该将4个成人安排在一个皮筏上，皮筏吃水太深容易搁浅。,差评
在此发表您游玩景区的感受，您的点评将为其他人提供借鉴意义，字数需在15-500之间哦。,差评
这么差的地方做漂流，简直是太没意思了。两岸根本就是乱草堆，坐在竹筏上，那叫一个郁闷啊！完全没有武夷山漂流的那种美景的感觉。号称的1.5小时，实际在半程之后，搞了个汽船拖回去，实际只有1小时。不过，我们根本没心情计较这个，反而是盼着早点上岸，早日脱离这个破烂的漂流呢！就这么个烂景点，居然也要80，简直是抢钱！,差评
很差，再也不会去玩了，感觉被欺骗了。,差评
一个来了一次就不想第二次来的景区，门票这个价格坑一个是一个,差评
天目山，是植物国。这里要重点批评的是景区配备的客运车运营问题：上下山车道全是陡坡急弯，各个司机却都以每小时30~40千米的速度一路狂奔、在车辆交汇及转弯时也不减速、开车接打话等等一系列违法行为！！严然不顾全车游客的生命安全。景区运营者，你们有点安全意识吗。建议游客为了人身安全步行上下山，千万别为景区疯狂的危险行为买单！,差评
不上当。景点车票八十。停车费10元。服务态度差。盘旋山路半小时乱开。吐为止。服务态度差司机乱开车景点什么都没看见，就花了80块钱坐车5:00就赶着我们小班，下次不会再来了。,差评
同程网一如既往的好，但景区很吭人，性价比太低，没什么玩的还那么贵，车子可以开到门口，但景区不让，硬乘景交多花80元！景区太大，要整一天才够玩！,差评
同程网不错，门票优惠幅度大，赞一个。景区景点一般般，但收费太贵了。,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
信息服务亟待改进短信确认上的取票地址不明确地图查不到打电话问你们前台也不知道还让我自己去问人多跑了几十公里路程才找到地方,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
景区不大，门票不含上山巴士车票。算下来价格跟景区买是一样了。景区开发比较少，划不来，建议大家不要上当了。,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
管理太差，风景不咋的。,差评
景色很一般，山路很差,差评
同程没的说，售票的服务太差,差评
不好，黄金周不能退换票,差评
一塌糊涂，还要一塌糊涂,差评
坑，坑，坑，还是坑！,差评
很烂的地方，感觉卖票的都是**，给我1000元我都不要去，140元的门票，里面什么都没有，每人花了20元坐了30分钟的车到山顶，这个车是从山外面开上去的，全程没有景点，上了山，下山的时候，没有路标，里面都很坑，做生意的人都不愿意告诉你下山的路，让你坐他们的轿子，你不坐，就不告诉你怎么下山，前面一大段路都没有下山指示，地图上也没有，卖票的人说下山只要走1.5个小时，主游线路竟然走过去不通，山上的大树都**光了。走了半个小时才看到下山路线，只有一条路，全程没有景点，就走了3个小时，烂地方。,差评
很烂的地方，感觉卖票的都是**，给我1000元我都不要去，140元的门票，里面什么都没有，每人花了20元坐了30分钟的车到山顶，这个车是从山外面开上去的，全程没有景点，上了山，下山的时候，没有路标，里面都很坑，做生意的人都不愿意告诉你下山的路，让你坐他们的轿子，你不坐，就不告诉你怎么下山，前面一大段路都没有下山指示，地图上也没有，卖票的人说下山只要走1.5个小时，主游线路竟然走过去不通，山上的大树都**光了。走了半个小时才看到下山路线，只有一条路，全程没有景点，就走了3个小时，烂地方。,差评
一个来了一次就不想第二次来的景区，门票这个价格坑一个是一个,差评
天目山，是植物国。这里要重点批评的是景区配备的客运车运营问题：上下山车道全是陡坡急弯，各个司机却都以每小时30~40千米的速度一路狂奔、在车辆交汇及转弯时也不减速、开车接打话等等一系列违法行为！！严然不顾全车游客的生命安全。景区运营者，你们有点安全意识吗。建议游客为了人身安全步行上下山，千万别为景区疯狂的危险行为买单！,差评
不上当。景点车票八十。停车费10元。服务态度差。盘旋山路半小时乱开。吐为止。服务态度差司机乱开车景点什么都没看见，就花了80块钱坐车5:00就赶着我们小班，下次不会再来了。,差评
同程网一如既往的好，但景区很吭人，性价比太低，没什么玩的还那么贵，车子可以开到门口，但景区不让，硬乘景交多花80元！景区太大，要整一天才够玩！,差评
同程网不错，门票优惠幅度大，赞一个。景区景点一般般，但收费太贵了。,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
信息服务亟待改进短信确认上的取票地址不明确地图查不到打电话问你们前台也不知道还让我自己去问人多跑了几十公里路程才找到地方,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
景区不大，门票不含上山巴士车票。算下来价格跟景区买是一样了。景区开发比较少，划不来，建议大家不要上当了。,差评
观光巴士上的山，景区标示不清，也没有服务站可问，问别的团队导游居然也一问三不知，造成下山走错道，没有乘上巴士，托老带小，走了难走的古道，历经4小时下山，被蚂蝗咬，不会去了。,差评
管理太差，风景不咋的。,差评
景色很一般，山路很差,差评
同程没的说，售票的服务太差,差评
不好，黄金周不能退换票,差评
一塌糊涂，还要一塌糊涂,差评
坑，坑，坑，还是坑！,差评
很烂的地方，感觉卖票的都是**，给我1000元我都不要去，140元的门票，里面什么都没有，每人花了20元坐了30分钟的车到山顶，这个车是从山外面开上去的，全程没有景点，上了山，下山的时候，没有路标，里面都很坑，做生意的人都不愿意告诉你下山的路，让你坐他们的轿子，你不坐，就不告诉你怎么下山，前面一大段路都没有下山指示，地图上也没有，卖票的人说下山只要走1.5个小时，主游线路竟然走过去不通，山上的大树都**光了。走了半个小时才看到下山路线，只有一条路，全程没有景点，就走了3个小时，烂地方。,差评
很烂的地方，感觉卖票的都是**，给我1000元我都不要去，140元的门票，里面什么都没有，每人花了20元坐了30分钟的车到山顶，这个车是从山外面开上去的，全程没有景点，上了山，下山的时候，没有路标，里面都很坑，做生意的人都不愿意告诉你下山的路，让你坐他们的轿子，你不坐，就不告诉你怎么下山，前面一大段路都没有下山指示，地图上也没有，卖票的人说下山只要走1.5个小时，主游线路竟然走过去不通，山上的大树都**光了。走了半个小时才看到下山路线，只有一条路，全程没有景点，就走了3个小时，烂地方。,差评
千万不要去，你如果是用同程旅游买票的话，还要等很久，工作人员说要很多手续、而且，划船的工作人员说船都是要等，不管船多空，都要等十几分钟，下那么大雨，我们站在雨中等，他们坐着棚下面聊天，我也是醉了，还有你如果是下午一点后去的话，那你就亏了，因为很多地方不能去，工作人员说4点下班，有些门就锁了，不让你们进了。,差评
一点都不好玩哈，还没有兰溪地下长河，金华双空洞好玩，真的不介意大伙去那里玩,差评
三个溶洞很美丽，真是鬼斧神功！星期天人很多，上千人在太阳底下排队暴晒1、2个小时等乘船进入第一个溶洞，但划船的工作人员还是和平常一样到点停船吃饭，让上千人在太阳底下暴晒，真不人道。从中看出景区管理水平太差，和美丽景观相差甚远。,差评
一般吧85块还是不值1块可以去玩,差评
觉得不是很适合年轻人去了，等我有了沉淀之后也许会更适合那里吧,差评
~(๑ñ﹏ ⊙)ノ凌乱,差评
下雨天没有去不能退款,差评
船工态度很差，开始看评价说工作人员跟游客吵架还不信。现在信了，看样子这帮人已经习惯每天和游客吵架了。差评，不会再来,差评
购票方便，参观了水、风、景三个洞，很有特色。就是在一个洞被强制拍照，拍摄者占据羊肠小道的必经之路，来一个拍一个，到领取时要付20元钱。希望景区管理者关注一下，不要强制，要自愿，这样比较好！这个要给个差评！,差评
这个景点特别奇葩，五一去的，网购票了竟然不能马上进去，堵在门口抱着孩子又累又挤，非得等候半小时！可以让这家景点的负责人去门口站一会被问候十八代！景点里面黑乎乎的排队拥挤，关键是湿热的密不透气！连座椅都没有！站的地方都没有！老人孩子！千万不要来！千万！！！全程走完2公里！全程都没看到卫生间！路过一处休息点。只有一点点空间休息。整个景点人特别多也不限流！非常不建议去！,差评
买了票，还要等帮个小时,差评
**便宜不了几块钱还不让进要等半个小时以后,差评
太坑了，因为比在现场买便宜了6块钱，结果在检票的时候被告知必须要等半小时才能进,差评
景点玩起来还不错，正如孩子所说进去出来好似做了个梦，不好的一点就是出来时，卖东西的地方老是拦着让买东西，买回家送人的东西全都是变味的，当时尝的时候都是好的，难道是调包了，希望大家下次注意了，送人的东西被告知发霉变味，是何等的难堪。相关部门该管管了，不然真影响杭州影响。,差评
网上买的票去售票处拿太不方便了，还是手写的收据，也太落后了吧，也没那个境区还手写的，票价略贵，一个小时就走完了，最后的出来购物点的路比里面的路也差不多了一样长了，商业化太浓。,差评
一直以来出行都用同程，也一直信赖同程，这次带着老爸老妈女儿出行，先是宋城，再桐庐大奇山，瑶琳仙境，再到千岛湖的酒店和门票都是同程定！无意间在入住酒店大堂发现有**驻点的工作人员，一咨询发现景点满60周岁的，就可以半价票只要125.而且同程175的票，现场**报名185，贵10元可以接受！果断放弃同程现场定了3大1小！比同程定还省钱！突然就想到其他景点，然后去**查，各景点的订票优惠政策，发现它满60周岁的都有注明可以买优惠票，但是同程不会注明！这样好几个景点下来，两个老人明明可以享受优惠票的，但是都没有享受到！也要差好几百块钱了！瞬间觉得同程太坑人了！第一次同程点评，只为让大家都能留意到，不要错失优惠呀！,差评
景区内购买的内有毛毛虫和飞蛾的夏威夷果，景区食品堪忧啊！,差评
很早以前就一直想去瑶琳仙境游玩，但这个景点实在太让人失望了，商业气息太重，景区游玩有时间限制，要紧跟进去导游走，要不然导游一走灯就灭了，什么都看不到，更别说拍一张好看的照片了。建议一定要去的人一定要带手电。,差评
同程网的服务没的说，但是景点实在是不敢恭维，还4a级景区，结果1个小时就逛完了，门票一点也不便宜，一点也不值这个价格。入口处工作人员说一定要跟导游一同进入游览，结果就是象征性的走马观花的看了一遍，如果自己进去单独游览的话也不是不可以，因为里面的导游很多的。景区出口处有若干卖所谓土特产的摊位，把游客出门的路线全部布满了，想躲都躲不开，感觉很差，下次不会再来了。强烈建议有关旅游局重新审核该景点的4a级标准！全国其他景点已经有过此先例了，达不到标准的立即予以降级或撤销星际标准！,差评
商业气氛过浓了，出个景点，山路十八弯，从这个店转到另一家店，突破重重围堵，终于突围成功，简直令人反感到极致。另外进出瑶琳镇的省道，竟然进入要交20元买路费，出来还要交20元买路费。国家明令省道不收费，谁给你们的权利？设个收费站就要交钱，以后再不来了,差评
今天是初六了，人还是多的不要不要的！第一感觉，湿、闷热！个别旅游团的游客为了跟紧队伍又不错过拍照时间，不顾旁人的在人群中穿插推搡！好几次起了冲突！导游也不出来！工作人员更是没有！糟糕的一次旅行啊！风景是还行,差评
我们是最后一批进入的，工作人员快下班了，所以讲解没有一个小时的，另外景点那么好，出口太挲风情了，叫卖东西也太吓人了,差评
在进山洞时，工作人员没有控制洞内人员的人数，以致人满为患，就犹如是在参观世博会一样。好几次发生挤压事故，险象环生。原本可以好好观看洞中景观的，可是只能注意脚下的楼梯和台阶，想着就是赶快离开。出了洞就犹如得到了重生。出了洞要下山必须要走他们安排的线路，就是必须经过购物的商店，真是反感至极。我也希望景点方要以游客的生命安全为重，不要一味想着赚钱。安全是最重要的，只有这样才有游客敢来。。。。。。。嗨，我是不会再去的。。。。。,差评
景区不错，景区的霸王条款很霸王，自己带相机既然不能拍有“瑶琳仙境”的位置的照片，我也买门票进去的，为什么不能拍。这里不能传照片，可以传的话，就传一张那个霸王的照片,差评
景点还行，人不是很多！交通很不方便，建议一定要自驾！！！附近交通很渣！但是景点服务人员态度太差！！！太差！！！太差！！！重要的事情说三遍！！！,差评
虽然说四a景区，但服务一点都跟不上，灯光是要讲解员开的，但讲解员又不让我们跟着听，哪个溶洞里面的讲解员要另外包的啊！这样看来和桂林五a级景区银子岩、七星岩根本没法比！,差评
票价不值，那么贵停车还收费。,差评
今日的瑶琳已今非昔比，导游解说走过场，景点多处设照相，动员游客免费拍照，实则是出洞付钱拿照，既侵犯游客影像权，又欺骗之嫌疑。更可笑的出洞明明可以直接到出口停车场，却中间设各类商铺，非要你绕来绕去走许多冤枉路，让游客心情大跌，谁还愿意再来仙境看商景。,差评
虽然说四a景区，但服务一点都跟不上，灯光是要讲解员开的，但讲解员又不让我们跟着听，哪个溶洞里面的讲解员要另外包的啊！这样看来和桂林五a级景区银子岩、七星岩根本没法比！,差评
完全没有那种瑶琳仙境的感觉，景点真心一般，建议以后朋友们不要去了。,差评
桐庐的瑶琳仙境取票点的服务差不是一般，仅取票我就等了1个多小时（非人多，只有我1人取票），服务员只是在不停的接电话，让她给我先办还不耐烦，真是一次不愉快的游玩！下次是不会再去的了！,差评
很失望，里面都是人，到处都是喇叭声音，出了钱请了导游等于没请，根本听不清她说话。导游走的飞快，我们一行10个人又老有小的不停的被人群挤散，整个游览过程就是找人、等人、追人。里面的景点因为人多也再没有那种仙境的感觉，只有喧哗声和脚臭味，不会再去了。,差评
景点真的不如桂林的，而且管理是真烂，疫情期间对游客戴不戴口罩无所谓，甚至有工作人员自己都不戴，如果不买100元的讲解，你可能连景点的灯都看不到,差评
没到停车场先收停车费了！一早起来预定票子，因为没到他规定的四小时(少了一个小时左右)不让用！其他地方都只要提早2小时！没进去就感觉不舒服了！,差评
取钱太麻烦还手工写字搞张纸进去太落后了也是醉了排队排了太久了里面的话风景还可以都是大自然的秘密一个小时就出来大同小异,差评
门票贵，，差不多一小时就能结束。因自驾，经过县道还收来回县道费共30元（单趟15），还是第一次遇到县道收费的，而且工作人员态度很不好。,差评
实话实说，大家以后国家的法定假日都不要去这个景点，相当的可怕，不是说仙境吗，没觉得，没有那么大的接待量，放那么多人进去，人挤人，人山人海，现在我也不知道山洞里面什么样子，因为从进山洞的那一刻，必须时刻看着地下，免得摔倒。真是非常佩服这个景区负责人胆子之大，这要引起踩踏多可怕！！！！！,差评
景点的名气响，实际真不咋滴，人暴多，讲解一点没听到，浑浑到了终点，出口竟然还被一堆商铺包围，俨然是小商品市场，暴汗。这种景点门票竟然要95元（同程打完折的），直接抢算了。,差评
人太多，没秩序，环境脏乱没维护，出口又被厂商限制，感觉很不好，洞内景观是还不错，就是周围不好~~,差评
"省道过路费15块*2,还没进大门，来不及了10块停车费，进去1圈不到1小时，灯光关得太快，电费很贵吗，门票那么贵。抢钱",差评
门票好贵，感觉不值这个价钱，景点很单一，没啥好玩的,差评
价格偏高，停车乱收费。交通公路上也要收费，不太好,差评
这个景点的儿童票，通过同程预定，在景区营销部不让我换票，而直接让我去景区售票窗口买票,差评
景色不错，夏天去很凉快，就是节假日人太多了，是看过最大的溶洞，值得一去！,差评
本来觉得溶洞里面风景还不错，尤其灯光秀还蛮吸引人的。但是在出口那里有人堵住不让我们走，一定要听她推荐旅游纪念品，叽歪了好久，一堆人堵在那里动不了，真是扫兴！,差评
我去过全国各地多个地下溶洞，桐庐这个说真心话不值这个价，出口出来商业太对了，溶洞走的路还没绑架商品的路走的多。洞内景色一般。,差评
景区环境差，空气更差。和网上所介绍的实在反差太大。不适合老人幼儿，地面湿滑没有灯照，最主要的空气闷臭，还不如苏州的林屋洞,差评
以后大家不要在这里买票了，去了景区要等俩小时，退票还要收手续费44块，****的。,差评
建议节假日真不要去，很窄的楼梯，全是人，下脚都没地方。里面搞这么黑，都低着头没仔细看风景,差评
还不错，不过售票处取票方式有待改进，还好服务员态度还不错！进入仙境后真的很壮观,差评
真差！尤其是那个天目溪漂流、欺骗消费者，那也叫漂流么？西湖划船都比他好！,差评
作为地下溶洞，规模较大，景观可以，作为风景旅游，去一次够矣。,差评
去的时候天下雨，里面景色还行，但景区工作员服务态度差，洞里面也是，,差评
不值得那个景点看了一圈，真的是一般。,差评
人多，景区景色单调！真不值得去！门票贵！,差评
景色一般，不值。。。,差评
商业氛围太浓，感觉超级不爽,差评
不好玩，买点东西又贵，门票也不值,差评
景还可以！就是不知道为什么70以上老人家为什么还收费,差评
景区内工作人员服务一般般，很平常的游玩体验,差评
"景点很一般吧.票价贵,没什么意思。",差评
银山银海银山银海银山银海银山银海银山银海银山银海银山银海银山银海银山银海银山银海银山银海......以后打**也不节假日去,差评
里面太小，没有天子地大，而且商业气息太浓，一路出来全是卖东西的，给人很不爽。就算是在逛小商品市场,差评
非要四小时，真没意思！一点不人性化，没几个人也要四个小时，以后不相信同程！,差评
比起以前，商业味太重！景区管理人员，居然也做商品推销！,差评
宣传的形式大于内容，没有想象中这么震撼和美，性价比太低！,差评
黑洞洞的，洞内灯光没有，不知是让我们旅游还是让我们看黑洞,差评
一般般。都不是几好玩的，没有图片上的那么漂亮,差评
一点都不好玩，性价比差,差评
无聊，里面的解说就是编故事。,差评
很好，常年16度，夏天去比较合适。,差评
灯光没有的，黑洞洞，看黑洞呀,差评
里面的解说就是在编故事！,差评
一、景点风景给好评。二、导游和服务人员给好评。三、史上最差管理给最差差评：有谁见过别的溶洞景点不顾游客游玩乐趣和安危随意肆意关灯的吗？除了导游在的位置是亮灯的，其余大多漆黑，溶洞内步道窄队伍狭长，后面一长串的游客黑灯瞎火景也看不了路也走不好。景区管理在我认为是失职的，好好的景区，给管理人员糟蹋了。,差评
非常不满意的一次旅行。门票价格偏贵，景点是必须导游带进去的，讲解十分敷衍，走马观花的一圈就出来了。100多元的票，加上看简直弱爆了的灯光特技才一个小时，太不值了！更郁闷的还在后面，一个小时出来了吧，到了购物点不让下去了，就一直等着让我们买东西。我都怒了，说我们自己买票上来的，又不是团队，凭什么要一起下山？！好不容易放我们出去了，沿着一路乱七八糟的购物点去停车场取车！心里那个不爽啊！！！反正我自己再也不会去了，也不会推荐朋友去！,差评
一直以为景区就是自由游览的，可这个所谓的**景区，买了票后要排队才能进入，你们知道队伍有多长吗？两三百米的九曲走廊！！！如果里面好玩倒也算值了，可是你们知道进去后是什么样的吗？？外面排队的情况延续到了里面，因为里面只有一条狭窄的小路，而且相当潮湿，根本没什么可看，就是石头，懂吗？就是石头!!!!!!!!!所以我们进去不到一小时就出来了，也就是说，没有这么多人，我们半小时也出来了，该**的人挤人，只有一条路，出来都难，本人网购，第一次差评，绝对差评！！！！！！！！！！！,差评
景点的溶洞感觉没有桂林银子岩的漂亮，可能就是4a和5a的区别吧！讲解员不让散客听讲解。说是旁边的团队包的，走过中国那么多地方，没有听说过这样的事情！溶洞里面游览关键是要听讲解的，不讲怎么知道难道只看灯光？还有灯光也是讲解员一边讲一边开的，真是无语了！像这样的地方以后再也不来了！,差评
没见过这么差的景点，人都还在洞里，灯就没灭了。我们花了钱买了票来旅游，在景区开放的时间段里居然不管游客就熄灯了。太差了，以后再也不去了!,差评
差评是投给瑶琳景区的好心情没了。顺便感谢下同程旅游网的客服谢谢。,差评
提前买了两张，早上在外面看人多就不想进去了。退的时候显示只能退一个人，咨询客服说要等一个人退了才能再退另外一个人的。可是等到下午也没退第一个人，规则上又写一定要在4点前退。白白亏了一个人的钱。后来看大众点评上卖的票是不用都能退。下次还是用dp吧,差评
跟宣传的不一样，实际不支持部分退款。我买了三张票，买完发现有一个可以用杭州市民卡就选择退款一张票。实际去刷票时也只用了两张票。但客服联系我说退不了，显示有刷票记录，要找景区客服确认修改什么什么以后才能退，但是我明明只刷了两张啊啊啊！最后走的时候匆匆出园，也没去，损失50大洋。,差评
自行车，小电车停着的都是没有退出使用，根本不能用，买了观光车的票，等车都要半天，等到车了也就不用玩了，后来发现车全部停西门那里休息不来。**桶和厕所很少，少得可怜，差，很差，非常差！！！,差评
景区很大，徒步好去处。文化差了那么点意思，门票偏高了，景区服务不好，,差评
已经支付成功，到景区时短信提醒说网络票售完，要游客自行申请退费而不是平台主动退费，更搞笑的是当天晚上我退费时平台以超过时间为由决绝退费。,差评
10月1日在良渚遗址公园门票处根据工作人员的指导扫码在同程**小程序买了2张老人半价票，一个订单支付50元。在另一个工作人员处得知其中一个老人年满70周岁不需要买票，工作人员让我退掉后又在柜台买了30元一张老人票。结果同程审核后不给我退，再三打电话说明情况就是不给退，我只好自己打景区电话，结果景区一查就说可以退。同程是怎么和景区核实的？？凭什么没有查清楚就说不能退？,差评
3号停车场最坑，要我们走一段很长的路才能坐上电瓶车。而且电瓶车也不告知我们经过3号停车场边上了。,差评
辣鸡的地方买了观光旅游票坐不了车。还不让退。真的牛皮,差评
入园换票很方便，是一个很棒的游玩体验,差评
整体游玩体验一般般，玩的还行,差评
入园换票很方便，是一个很棒的游玩体验,差评
景区周边车位充足，自驾前往特别方便,差评
景区内环境一般，总体感觉还行,差评
没有去的意义，没什么景点可看,差评
外地人千万不要去，荒郊野外，什么都没有，1块我都觉得多，看遗址建议去博物馆,差评
约了两张，只能进一人！,差评
买票太复杂，给客户添麻烦。,差评
什么辣鸡地方。买了观光车的票都不能坐退还不让退,差评
购票太麻烦，弄了半天,差评
不值，如果博物馆在里面会好点,差评
程序繁琐，不便群众，希望整改,差评
好看了个门头，里面太荒芜了,差评
里面什么都没有，一点游玩互动的都没，租个车80一小时，可以上两人，绕了圈就出来了，一点意思都没，差评,差评
很差劲的景点，根本不算景点，什么都没有,差评
昨天下的小雪，今天都化没了，门口卖票的说今天滑道开放，结果到山上又说有冰不开放了，上山的时候好几个工作人员都坐滑道下去了。坐缆车往下看根本就没有冰，景区你在胡扯什么就直接说淡季不盈利滑道不开放就得了，这不忽悠人嘛,差评
真的服了，一堆家长带着孩子不敢滑，就在哪匀速前行把后面的都堵了，真服了那你为什么不去玩缆车啊，在这里堵着其他人,差评
点击支付时10元变常常成10.99元。不知什么猫腻！希望改进。,差评
门口检票工作人员态度差到离谱，谁都有第一次去的时候，我朋友刷了身份证没进去的时候，我就用手推了一下，结果检票员就一直大声嚷嚷，可以提醒，我不知道嚷嚷什么，影响心情详细地址：八大处入口处,差评
孩子有点儿胖，工作人员不让单独坐一个人的车，下来时刹车好多回调整坐姿，太难受了，体验一点儿也不好,差评
换**票，老子排了半天队跑过去换票，结果窗口说不需要换票,差评
真不咋地，一点儿都不好玩儿。,差评
有人不卖票，就和这些公司合作,差评
太麻烦，一点都不方便,差评
多一块钱，不知道是因为什么……,差评
门票10元付完款一看10.99这都有坑，醉了,差评
玩的东西太少，食物太少还重样,差评
啥玩意啊，人巨多，吃的都不熟，纯属凑合事儿…买东西的还可横，跟欠你钱似的,差评
没法烧香，也不提前说，我还上去干什么？rnm退钱！rnm退钱！rnm退钱！对得起我们吗！,差评
不能诱导游客消费0.99元其他的，强烈反对！,差评
公园环境美好，平台购票过程广告严重泛滥！,差评
门口秩序混乱，老年人没人指导也,差评
体验感真心不咋地，工作人员到挺《》,差评
讨厌半强制消费。讨厌半强制。,差评
票价明明是98元，为什么扣钱的时候扣了99.99,差评
十元门票为何收10.99,差评
一堆乱七八糟的链接，就不能直接点击吗,差评
随意加多我费用，随意加的我费用,差评
10元门票花了10.99元,差评
多收0.99的广告费，应该把广告删了，不是在乎钱多钱少，这不是坑人吗,差评
**，团体票不能退单张,差评
没有提示，多骗2元钱,差评
不怎么样，太麻烦，一人只能买一张。,差评
太乱，乱收费，平时老年卡可用，优待证也不可用,差评
人太多，都是拜佛的，都上香了。,差评
我不想要套票，下次不要套票。,差评
脱裤子放屁，闲的蛋疼,差评
年轻人操作都不会！太复杂了不方便,差评
限流通行不利于安全通过,差评
一个码扫好几回，10个字,差评
没什么东西，也没什么意思,差评
繁琐效率低下非常讨厌,差评
